question_id	question	answer	rank	score	url	dirname	filename	text	sentence_ids
CQ004	how do people die from the coronavirus?	"COVID-19 is a new disease and **we are still learning how it spreads.** The virus that causes COVID-19 is thought to [spread](https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/how-covid-spreads.html) mainly from person-to-person through respiratory droplets produced when an infected person coughs, sneezes, or talks. These droplets can land in the mouths or noses of people who are nearby or possibly be inhaled into the lungs. This type of spread is not a concern after death.

It may be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes. This is not thought to be the main way the virus spreads.

People should consider not touching the body of someone who has died of COVID-19. Older people and people of all ages with severe underlying health conditions are at higher risk of severe illness from COVID-19. There may be less of a chance of the virus spreading from certain types of touching, such as holding the hand or hugging after the body has been prepared for viewing. Other activities, such as kissing, washing, and shrouding should be avoided before, during, and after the body has been prepared, if possible. If washing the body or shrouding are important religious or cultural practices, families are encouraged to work with their community’s cultural and religious leaders and funeral home staff on how to reduce their exposure as much as possible. At a minimum, people conducting these activities should wear disposable gloves. If splashing of fluids is expected, additional personal protective equipment (PPE) may be required (such as disposable gown, face shield, or goggles and N-95 respirator)."	3.0	38.93	https://www.cdc.gov/coronavirus/2019-ncov/faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	95534418522ff422077fa28cb7dd5e824d6841a4.json	COVID-19 is a new disease and we are still learning how it spreads. The virus that causes COVID-19 is thought to mainly spread from close contact (i.e., within about 6 feet) with a person who is currently sick with COVID-19. The virus likely spreads primarily through respiratory droplets produced when an infected person coughs or sneezes, similar to how influenza and other respiratory infections spread. These droplets can land in the mouths or noses of people who are nearby or possibly be inhaled into the lungs. This type of spread is not a concern after death.It may be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes, but this is not thought to be the main way the virus spreads.People should consider not touching the body of someone who has died of COVID-19. Older people and people of all ages with severe underlying health conditions are at higher risk of developing serious COVID-19 illness. There may be less of a chance of the virus spreading from certain types of touching, such as holding the hand or hugging after the body has been prepared for viewing. Other activities, such as kissing, washing, and shrouding should be avoided before, during, and after the body has been prepared, if possible. If washing the body or shrouding are important religious or cultural practices, families are encouraged to work with their community?s cultural and religious leaders and funeral home staff on how to reduce their exposure as much as possible. At a minimum, people conducting these activities should wear disposable gloves. If splashing of fluids is expected, additional personal protective equipment (PPE) may be required (such as disposable gown, faceshield or goggles and N-95 respirator).Cleaning should be conducted in accordance with manufacturer?s instructions for all cleaning and disinfection products (e.g., concentration, application method and contact time). Products with EPA-approved emerging viral pathogens claimspdf iconexternal iconpdf iconexternal icon are expected to be effective against COVID-19 based on data for harder to kill viruses. After removal of PPE, perform hand hygiene by washing hands with soap and water for at least 20 seconds or using an alcohol-based hand sanitizer that contains at least 60% alcohol if soap and water are not available. 	95534418522ff422077fa28cb7dd5e824d6841a4-C149-S000:95534418522ff422077fa28cb7dd5e824d6841a4-C149-S014
CQ004	how do people die from the coronavirus?	"[      ](#collapse_7675e57cf43141e3)

Related Pages

Coronaviruses are named for the crown-like spikes on their surface. There are four main sub-groupings of coronaviruses, known as alpha, beta, gamma, and delta.

Human coronaviruses were first identified in the mid-1960s. The seven coronaviruses that can infect people are:"	4.0	29.49	https://www.cdc.gov/coronavirus/types.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	349e12ef65fe789498de679cb43cafd6572fd5cf.json	Coronaviruses are named for the crown-like spikes on their surface. There are four main sub-groupings of coronaviruses, known as alpha, beta, gamma, and delta.Human coronaviruses were first identified in the mid-1960s. The seven coronaviruses that can infect people are:	349e12ef65fe789498de679cb43cafd6572fd5cf-C000-S000:349e12ef65fe789498de679cb43cafd6572fd5cf-C000-S003
CQ004	how do people die from the coronavirus?	"The virus that causes COVID-19 is thought to spread mainly from person to person, mainly through respiratory droplets produced when an infected person coughs, sneezes, or talks. These droplets can land in the mouths or noses of people who are nearby or possibly be inhaled into the lungs. Spread is more likely when people are in close contact with one another (within about 6 feet).

COVID-19 seems to be spreading easily and sustainably in the community (“community spread”) in [many affected geographic areas](https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/how-covid-spreads.html). Community spread means people have been infected with the virus in an area, including some who are not sure how or where they became infected."	5.0	21.58	https://www.cdc.gov/coronavirus/2019-ncov/faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	95534418522ff422077fa28cb7dd5e824d6841a4.json	The virus that causes COVID-19 is thought to spread mainly from person to person, mainly through respiratory droplets produced when an infected person coughs or sneezes. These droplets can land in the mouths or noses of people who are nearby or possibly be inhaled into the lungs. Spread is more likely when people are in close contact with one another (within about 6 feet).COVID-19 seems to be spreading easily and sustainably in the community (?community spread?) in many affected geographic areas. Community spread means people have been infected with the virus in an area, including some who are not sure how or where they became infected.Learn what is known about the spread of newly emerged coronaviruses.	95534418522ff422077fa28cb7dd5e824d6841a4-C096-S000:95534418522ff422077fa28cb7dd5e824d6841a4-C096-S005
CQ004	how do people die from the coronavirus?	During November 2002 through July 2003, a total of 8,098 people worldwide became sick with severe acute respiratory syndrome that was accompanied by either pneumonia or respiratory distress syndrome (probable cases), according to the World Health Organization (WHO). Of these, 774 died. By late July 2003, no new cases were being reported, and WHO declared the global outbreak to be over. For more information on the global SARS outbreak of 2003, visit [WHO’s SARS website](http://www.who.int/csr/sars/en/index.html).	6.0	19.65	https://www.cdc.gov/sars/about/faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	e8e4505aa64a46084161dd17f8a70c95778fdaeb.json	During November 2002 through July 2003, a total of 8,098 people worldwide became sick with severe acute respiratory syndrome that was accompanied by either pneumonia or respiratory distress syndrome (probable cases), according to the World Health Organization (WHO). Of these, 774 died. By late July 2003, no new cases were being reported, and WHO declared the global outbreak to be over. For more information on the global SARS outbreak of 2003, visit WHOs SARS websiteExternal .	e8e4505aa64a46084161dd17f8a70c95778fdaeb-C011-S000:e8e4505aa64a46084161dd17f8a70c95778fdaeb-C011-S003
CQ004	how do people die from the coronavirus?	"People with Disabilities

Updated Apr. 7, 2020 
Languages

 Español 简体中文 Tiếng Việt 한국어 
[Other Languages](https://wwwn.cdc.gov/pubs/other-languages/)Print[      ](#collapse_264175f25d48a7dd6e)

Related Pages

COVID-19 is a new disease and we are still learning how it spreads, the severity of illness it causes, and to what extent it may spread in the United States.

Disability alone may not be related to higher risk for getting COVID-19 or having severe illness. Most people with disabilities are not inherently at higher risk for becoming infected with or having severe illness from COVID-19.  However, some people with disabilities might be at a higher risk of infection or severe illness because of their underlying medical conditions.  All people seem to be at higher risk of severe illness from COVID-19 if they have serious [underlying chronic medical conditions](https://www.cdc.gov/coronavirus/2019-ncov/need-extra-precautions/people-at-higher-risk.html) like chronic lung disease, a serious heart condition, or a weakened immune system. Adults with disabilities are three times more likely than adults without disabilities to have heart disease, stroke, diabetes, or cancer than adults without disabilities.

You should talk with your healthcare provider if you have a question about your health or how your health condition is being managed."	7.0	13.77	https://www.cdc.gov/coronavirus/2019-ncov/need-extra-precautions/people-with-disabilities.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	26d1f032121b2d58b84da79ed23f3f2a9afb6c0b.json	COVID-19 is a new disease and we are still learning how it spreads, the severity of illness it causes, and to what extent it may spread in the United States.Disability alone may not be related to higher risk for getting COVID-19 or having severe illness. Most people with disabilities are not inherently at higher risk for becoming infected with or having severe illness from COVID-19. However, some people with disabilities might be at a higher risk of infection or severe illness because of their underlying medical conditions. All people seem to be at higher risk of severe illness from COVID-19 if they have serious underlying chronic medical conditions like chronic lung disease, a serious heart condition, or a weakened immune system. Adults with disabilities are three times more likely than adults without disabilities to have heart disease, stroke, diabetes, or cancer than adults without disabilities.You should talk with your healthcare provider if you have a question about your health or how your health condition is being managed.	26d1f032121b2d58b84da79ed23f3f2a9afb6c0b-C000-S000:26d1f032121b2d58b84da79ed23f3f2a9afb6c0b-C000-S006
CQ004	how do people die from the coronavirus?	"MERS-CoV has spread from ill people to others through close contact, such as caring for or living with an infected person.

MERS can affect anyone. MERS patients have ranged in age from younger than 1 to 99 years old.

CDC continues to closely monitor the MERS situation globally. We are working with partners to better understand the risks of this virus, including the source, how it spreads, and how to prevent infections. CDC recognizes the potential for MERS-CoV to spread further and cause more cases globally and in the U.S. We have provided information for travelers and are working with health departments, hospitals, and other partners to prepare for this.

Listen to a 4-minute podcast about [Middle East Respiratory Syndrome](https://www2c.cdc.gov/podcasts/player.asp?f=8632457) or download a [fact sheet [2 pages]](https://www.cdc.gov/coronavirus/mers/downloads/factsheet-mers_en.pdf).
[

Symptoms & Complications
](https://www.cdc.gov/coronavirus/mers/about/symptoms.html)"	8.0	11.19	https://www.cdc.gov/coronavirus/mers/about/index.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	2f0d1a6cd2a28975bb90dba0bbeae36d9341100e.json	MERS-CoV has spread from ill people to others through close contact, such as caring for or living with an infected person.MERS can affect anyone. MERS patients have ranged in age from younger than 1 to 99 years old.CDC continues to closely monitor the MERS situation globally. We are working with partners to better understand the risks of this virus, including the source, how it spreads, and how to prevent infections. CDC recognizes the potential for MERS-CoV to spread further and cause more cases globally and in the U.S. We have provided information for travelers and are working with health departments, hospitals, and other partners to prepare for this.Listen to a 4-minute podcast about Middle East Respiratory Syndrome or download a fact sheet pdf icon[2 pages].alert icon 2019 Novel Coronavirus (2019-nCoV) Outbreak Information Get the latest updates about: Symptoms and complications Transmission Prevention and treatment Learn More About 2019-nCoV	2f0d1a6cd2a28975bb90dba0bbeae36d9341100e-C002-S000:2f0d1a6cd2a28975bb90dba0bbeae36d9341100e-C002-S009
CQ004	how do people die from the coronavirus?	Many of the [recommendations to prevent COVID-19](https://www.cdc.gov/coronavirus/2019-ncov/prepare/prevention.html) may be difficult for a person experiencing homelessness to do. Although it may not be possible to avoid certain crowded locations (such as shelters), people who are homeless should try to avoid other crowded public settings and public transportation. If possible, they should use take-away options for food. As is true for everyone, they should maintain a distance of about 6 feet (two arms’ length) from other people. They also should wash their hands with soap and water for at least 20 seconds as often as possible, and cover their coughs and sneezes.	9.0	10.09	https://www.cdc.gov/coronavirus/2019-ncov/community/homeless-shelters/faqs.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	851dda52be5053e703f16b74e432375beb8a3d11.json	Many of the recommendations to prevent COVID-19 may be difficult for a person experiencing homelessness to do. Although it may not be possible to avoid certain crowded locations (such as shelters), people who are homeless should try to avoid other crowded public settings and public transportation. If possible, they should use take-away options for food. As is true for everyone, they should maintain a distance of about 6 feet (two arms? length) from other people. They also should wash their hands with soap and water for at least 20 seconds as often as possible, and cover their coughs and sneezes.	851dda52be5053e703f16b74e432375beb8a3d11-C002-S000:851dda52be5053e703f16b74e432375beb8a3d11-C002-S005
CQ004	how do people die from the coronavirus?	There is not enough information about the new virus to determine the full range of illness that it might cause. Coronaviruses have occasionally been linked to pneumonia in humans, especially people with weakened immune systems. The viruses also can cause severe disease in animals, including cats, dogs, pigs, mice, and birds.	10.0	6.39	https://www.cdc.gov/sars/about/faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	e8e4505aa64a46084161dd17f8a70c95778fdaeb.json	There is not enough information about the new virus to determine the full range of illness that it might cause. Coronaviruses have occasionally been linked to pneumonia in humans, especially people with weakened immune systems. The viruses also can cause severe disease in animals, including cats, dogs, pigs, mice, and birds.	e8e4505aa64a46084161dd17f8a70c95778fdaeb-C014-S000:e8e4505aa64a46084161dd17f8a70c95778fdaeb-C014-S002
CQ004	how do people die from the coronavirus?	"Transmission

Updated Aug. 2, 2019 
Print[      ](#collapse_1955f493cda95c3c)

Related Pages

MERS-CoV, like other coronaviruses, likely spreads from an infected person’s respiratory secretions, such as through coughing. However, we don’t fully understand the precise ways that it spreads.

MERS-CoV has spread from ill people to others through close contact, such as caring for or living with an infected person. Infected people have spread MERS-CoV to others in healthcare settings, such as hospitals. Researchers studying MERS have not seen any ongoing spreading of MERS-CoV in the community.

All reported cases have been linked to countries in and near the Arabian Peninsula. Most infected people either lived in the Arabian Peninsula or recently traveled from the Arabian Peninsula before they became ill. A few people have gotten MERS after having close contact with an infected person who had recently traveled from the Arabian Peninsula. The largest known outbreak of MERS outside the Arabian Peninsula occurred in the Republic of Korea in 2015 and was associated with a traveler returning from the Arabian Peninsula.

Public health agencies continue to investigate clusters of cases in several countries to better understand how MERS-CoV spreads from person to person.

Also see [People at Increased Risk for MERS](https://www.cdc.gov/coronavirus/mers/risk.html).

Last Updated Aug. 2, 2019"	11.0	5.96	https://www.cdc.gov/coronavirus/mers/about/transmission.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	ea09cf2c2e298abe1999abfa738b377593ec5cf0.json	MERS-CoV, like other coronaviruses, likely spreads from an infected persons respiratory secretions, such as through coughing. However, we dont fully understand the precise ways that it spreads.MERS-CoV has spread from ill people to others through close contact, such as caring for or living with an infected person. Infected people have spread MERS-CoV to others in healthcare settings, such as hospitals. Researchers studying MERS have not seen any ongoing spreading of MERS-CoV in the community.All reported cases have been linked to countries in and near the Arabian Peninsula. Most infected people either lived in the Arabian Peninsula or recently traveled from the Arabian Peninsula before they became ill. A few people have gotten MERS after having close contact with an infected person who had recently traveled from the Arabian Peninsula. The largest known outbreak of MERS outside the Arabian Peninsula occurred in the Republic of Korea in 2015 and was associated with a traveler returning from the Arabian Peninsula.Public health agencies continue to investigate clusters of cases in several countries to better understand how MERS-CoV spreads from person to person.Also see People at Increased Risk for MERS.	ea09cf2c2e298abe1999abfa738b377593ec5cf0-C000-S000:ea09cf2c2e298abe1999abfa738b377593ec5cf0-C000-S010
CQ004	how do people die from the coronavirus?	"Visit the [MERS prevention and treatment page ](https://www.cdc.gov/coronavirus/mers/about/prevention.html) to learn about how to protect yourself from respiratory illnesses, like MERS. 

Also see [Interim Guidance for Preventing MERS-CoV from Spreading in Homes and Communities ](https://www.cdc.gov/coronavirus/mers/hcp/home-care-patient.html). This guidance is intended for caregivers, household members, and other close contacts of people confirmed to have, or being evaluated for, MERS-CoV infection."	12.0	3.13	https://www.cdc.gov/coronavirus/mers/faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	e1fc39428018d2090cfd48ec625d292384d41b74.json	A: Visit the MERS prevention and treatment page to learn about how to protect yourself from respiratory illnesses, like MERS. Also see Interim Guidance for Preventing MERS-CoV from Spreading in Homes and Communities. This guidance is intended for caregivers, household members, and other close contacts of people confirmed to have, or being evaluated for, MERS-CoV infection.	e1fc39428018d2090cfd48ec625d292384d41b74-C009-S000:e1fc39428018d2090cfd48ec625d292384d41b74-C009-S002
CQ004	how do people die from the coronavirus?	"CDC does not require an autopsy before the remains of a person who died overseas are returned to the United States. Depending on the circumstances surrounding the death, some countries may require an autopsy. Sources of support to the family include the local consulate or embassy, travel insurance provider, tour operator, faith-based and aid organizations, and the deceased’s employer. There likely will need to be an official identification of the body and official documents issued by the consular office.

CDC requirements for importing human remains depend upon if the body has been embalmed, cremated, or if the person died from a [quarantinable communicable disease](https://www.cdc.gov/quarantine/aboutlawsregulationsquarantineisolation.html).

At this time, COVID-19 is a quarantinable communicable disease in the United States and the remains must meet the standards for importation found in 42 Code of Federal Regulations Part 71.55 and may be cleared, released, and authorized for entry into the United States only under the following conditions:
The remains are cremated; ORThe remains are properly embalmed and placed in a leak-proof container; ORThe remains are accompanied by a permit issued by the CDC Director. The CDC permit (if applicable) must accompany the human remains at all times during shipment.

*   Permits for the importation of the remains of a person known or suspected to have died from a quarantinable communicable disease may be obtained through the CDC Division of Global Migration and Quarantine by calling the CDC Emergency Operations Center at 770-488-7100 or emailing [dgmqpolicyoffice@cdc.gov](mailto:dgmqpolicyoffice@cdc.gov).

Please see [CDC’s guidance](http://www.cdc.gov/importation/human-remains.html) for additional information.

## Cleaning and Disinfection"	13.0	1.05	https://www.cdc.gov/coronavirus/2019-ncov/faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	95534418522ff422077fa28cb7dd5e824d6841a4.json	What are the requirements for returning the body to the United States? CDC does not require an autopsy before the remains of a person who died overseas are returned to the United States. Depending on the circumstances surrounding the death, some countries may require an autopsy. Sources of support to the family include the local consulate or embassy, travel insurance provider, tour operator, faith-based and aid organizations, and the deceased?s employer. There likely will need to be an official identification of the body and official documents issued by the consular office. CDC requirements for importing human remains depend upon if the body has been embalmed, cremated, or if the person died from a quarantinable communicable disease. At this time, COVID-19 is a quarantinable communicable disease in the United States and the remains must meet the standards for importation found in 42 Code of Federal Regulations Part 71.55 and may be cleared, released, and authorized for entry into the United States only under the following conditions: The remains are cremated; OR The remains are properly embalmed and placed in a hermetically sealed casket; OR The remains are accompanied by a permit issued by the CDC Director. The CDC permit (if applicable) must accompany the human remains at all times during shipment. Permits for the importation of the remains of a person known or suspected to have died from a quarantinable communicable disease may be obtained through the CDC Division of Global Migration and Quarantine by calling the CDC Emergency Operations Center at 770-488-7100 or emailing dgmqpolicyoffice@cdc.gov. Please see CDC?s guidance for additional information.	95534418522ff422077fa28cb7dd5e824d6841a4-C078-S000:95534418522ff422077fa28cb7dd5e824d6841a4-C078-S009
